latitude,longitude,mag
36.2123333,-117.914,3.1
34.8116667,-116.4173333,3.43
34.8181667,-116.413,3.01
35.977,-117.3091667,3.28
33.8673333,-119.3236667,3.47
34.8133333,-116.4188333,5.06
36.0439,-114.8316,3
35.97,-117.3176667,3.06
35.9711667,-117.3221667,4.03
35.9711667,-117.3213333,3.69
35.9853333,-117.303,3.38
35.9801667,-117.307,3.8
35.9783333,-117.3063333,3.02
38.8165,-122.8095,3.3
35.9783333,-117.3126667,3.12
35.9713333,-117.3198333,4.04
35.9706667,-117.3263333,4.03
36.8786667,-121.6161667,3.27
36.8813333,-121.6153333,3.34
35.744,-118.0095,3.29
33.8483333,-117.704,3.09
35.9733333,-117.329,3.86
38.2415,-122.1773333,3.11
33.0843333,-116.2311667,3.29
35.8278333,-120.3808333,3.48
38.7655,-122.725,3.03
32.3546667,-115.3068333,3.38
34.0033333,-116.9125,3.2
32.3691667,-115.3555,3.28
32.3288333,-115.3318333,4.98
32.3796667,-115.3481667,3.38
32.3848333,-115.3481667,3
32.3681667,-115.3453333,3.68
32.4178333,-115.3448333,3.72
33.4961667,-116.8636667,3.79
36.012,-120.8776667,3.34
33.4996667,-116.8613333,4.11
40.3198333,-124.5956667,3.1
40.3138333,-124.6026667,4.6
35.525,-120.8103333,3.96
34.4505,-119.0058333,3.49
40.6948,-115.9536,3.2
37.1615,-115.7094,3.1
36.6995,-121.3346667,3.37
36.7983333,-121.5303333,3.4
38.8641667,-122.837,3.5
37.4335,-121.775,3.2
36.079,-120.1563333,3.4
37.1628333,-121.5545,3.18
36.5283333,-121.9198333,3.28
33.5391667,-116.5776667,3.16
32.7593333,-117.3458333,3.03
33.0641667,-115.91,3.3
33.0533333,-115.9031667,3.5
33.057,-115.9046667,3.61
33.0628333,-115.9093333,3.04
33.0663333,-115.9121667,3.24
39.4537,-119.413,3.3
36.2353,-114.5539,3.8
41.1743333,-124.2215,3.9
36.2729,-114.5478,3.7
40.1205,-124.2575,4.34
40.3368333,-124.6288333,4.9
40.3176667,-124.6123333,3.84
35.8965,-116.76,3.15
36.1753,-114.5225,3.4
36.1869,-114.5265,3.3
33.9323333,-116.7421667,3.39
33.6713333,-116.7136667,3
37.0532,-115.143,3.3
37.8365,-122.2153333,3.05
32.6653333,-115.9388333,3.34
40.3096667,-124.57,3.02
35.8943333,-116.7588333,3.23
36.1041667,-119.8341667,3
35.0561667,-119.1218333,3.14
37.3082,-114.544,3.4
34.0838333,-116.9678333,4.14
41.2702,-118.8446,3
34.8448333,-116.6826667,3.06
32.922,-115.8776667,3.1
33.9626667,-117.7893333,3.09
35.1883333,-119.4303333,3.33
36.9338333,-121.6813333,3.2
38.7871667,-122.769,3.5
38.792,-122.7641667,3.6
33.0401667,-118.9305,3.16
36.661,-121.2876667,3.36
36.6601667,-121.2858333,3.01
39.3935,-123.2758333,3.6
32.6958333,-116.0661667,3.36
38.6316667,-122.844,3.08
38.5027,-118.1457,3.2
34.3723333,-117.665,3.09
40.8913333,-123.7421667,3.17
37.862,-122.0075,4.1
32.3468333,-115.2295,4.63
34.0051667,-117.1186667,3.29
33.1893333,-115.5673333,3.25
35.8301667,-121.311,3.63
33.8605,-119.3686667,3.39
37.2968333,-118.3143333,3.19
35.983,-117.3216667,3
37.3881667,-118.6778333,3.09
33.6811667,-116.8075,3.16
41.1885,-124.216,4.6
34.9843333,-119.691,3.14
41.4288333,-121.7168333,3.4
37.331,-118.739,3.73
34.0108333,-117.2146667,3.01
39.3627,-116.8344,3.8
33.9423333,-117.7428333,3.64
33.9516667,-117.8018333,3.8
33.9485,-117.7663333,5.44
34.9973333,-116.9448333,3.04
39.5519,-119.9533,3.2
36.6945,-121.3256667,3.16
38.7913333,-122.7641667,3.12
32.2946667,-115.312,3.31
34.1151667,-116.9053333,3.01
35.488,-119.1051667,3.15
36.0736667,-117.8996667,3.37
32.6665,-116.044,3.03
37.4861667,-118.8388333,3.2
37.4452,-114.5852,3.5
34.8611667,-116.34,3.32
35.639,-120.7585,3.7
32.3815,-116.3851667,3.21
40.468,-119.595,3
36.1536667,-118.0603333,3.4
37.3304,-114.3127,4.3
37.5848333,-118.8188333,3.9
32.2528333,-115.3023333,3.44
32.6918333,-115.8065,3.12
37.5318333,-118.8161667,3.19
34.0476667,-117.2465,3.99
36.076,-120.6395,3.19
36.681,-121.3086667,3.8
40.591,-119.696,3.2
40.4308333,-121.9765,3.4
35.371,-118.6526667,3.02
35.9961667,-120.5605,3.23
36.8818333,-121.6253333,3.12
40.468,-119.58,3.3
40.4725,-119.6112,3.9
39.5464,-119.9189,3
37.8158333,-122.07,3.13
39.5464,-119.9213,3.9
39.5487,-119.9192,3.7
39.5468,-119.9218,3.1
39.314,-115.745,3
37.8281667,-122.0903333,3.31
37.8158333,-122.075,3.5
37.8176667,-122.0723333,3
38.2418333,-122.1838333,3.96
33.6671667,-116.732,3.04
37.4966667,-118.8396667,3.16
34.0218333,-117.1433333,3.14
40.307,-124.4415,3.01
39.5475,-119.929,3
38.7758333,-122.7641667,4.14
37.9975,-118.1936667,3.2
32.3733333,-115.3471667,3.26
32.3371667,-115.3581667,3.2
32.4841667,-117.8666667,3.41
36.5953333,-121.2038333,3.04
35.2696667,-117.3528333,3.73
39.552,-119.918,3.1
39.4553333,-120.0678333,3.4
35.838,-120.3895,3.22
37.3031667,-115.7363333,3.4
37.3918333,-120.041,3.03
35.9063333,-117.0181667,3.08
35.904,-117.0148333,3.32
33.4458333,-116.4555,4.06
34.0198333,-117.1435,3.1
39.54,-119.9256,3.6
39.542,-119.921,3.6
33.214,-116.725,3.64
37.4013333,-118.5225,3
35.4735,-118.4198333,3.31
35.4725,-118.4068333,3.69
35.4758333,-118.4178333,3.45
35.4748333,-118.417,3.48
36.0006667,-117.3051667,3.13
39.5445,-119.9206,3.2
38.831,-122.7933333,3.21
35.4733333,-118.4253333,4.43
39.5374,-119.9353,3.2
33.443,-116.454,4.19
39.507,-119.9125,3.3
36.8501667,-121.5843333,3.15
40.8358333,-123.4968333,5.4
35.4986667,-120.7826667,3.6
39.5154,-119.919,3
39.5113,-119.9213,3
39.5275,-119.9274,4
37.4051667,-118.5213333,3.53
37.4008333,-118.5196667,3.39
39.5311,-119.937,3.2
39.5193,-119.9218,3.4
32.328,-115.2595,3.18
39.546,-119.9456,3.2
39.5092,-119.92,3
39.5121,-119.9207,3.1
39.5247,-119.9285,3.3
39.5265,-119.9249,3.2
39.5283,-119.9158,3
39.5297,-119.9308,3.4
39.5207,-119.923,3.4
39.522,-119.9334,3.5
39.5126,-119.9262,3
39.5267,-119.9235,3.2
38.6103333,-119.1331667,4.7
39.5231,-119.9393,5.1
39.5212,-119.9279,4.8
39.5246,-119.9283,3.5
39.5277,-119.9299,3.2
39.5165,-119.9246,3.2
39.5246,-119.9283,3.1
39.5165,-119.9256,3
39.5292,-119.9477,3
39.5297,-119.9332,4.1
39.5326,-119.937,3.1
39.528,-119.9283,3.6
37.9928333,-118.6808333,3.28
34.866,-116.3403333,4.14
34.8671667,-116.3416667,3.03
41.2206,-114.8063,4.4
40.7801667,-124.2081667,4.2
39.516,-119.9235,3
33.7885,-116.1095,3.16
40.6483333,-124.3516667,3
39.5358,-119.9339,3.3
39.5283,-119.9308,3.5
39.5329,-119.9331,3
39.5317,-119.9347,3.3
37.209,-115.046,3.1
34.395,-119.6553333,3.22
34.033,-116.4425,3.39
39.5343,-119.9323,3
37.2936667,-115.0063333,3
35.7835,-117.6745,3.59
40.3506667,-124.6745,3.17
32.3386667,-115.3308333,3.27
32.3461667,-115.319,3.01
41.2255,-114.8296,4.1
37.1438333,-117.405,3.05
32.3841667,-115.2333333,4.18
38.8171667,-122.7861667,3.47
37.9308333,-121.803,3.14
33.6271667,-117.9058333,3
39.5315,-119.9366,3
39.5245,-119.9334,3
37.7098333,-121.9545,3.01
32.3723333,-115.325,3.03
33.0318333,-115.6111667,3.13
41.1336,-114.9023,3.9
41.1358,-114.9226,3.4
39.5925,-120.2808333,3.08
37.411,-118.601,3.25
39.3511667,-123.2821667,3.07
39.3506667,-123.2848333,3.7
34.1458333,-117.4385,3.17
34.1361667,-117.4655,3.43
34.139,-117.465,3.97
39.5229,-119.9321,3.2
38.5724,-118.4464,3.6
34.2981667,-116.8575,3.66
41.215,-114.8613,3.4
41.2038,-114.8491,3.5
32.662,-115.9595,3
35.065,-118.9856667,3.47
41.182,-114.886,3
41.1121,-114.8924,3.6
41.2414,-114.8389,3.2
41.1474,-114.9195,3.2
41.153,-114.9237,4.1
41.1955,-114.9155,3.1
41.2006,-114.9076,3
41.2357,-114.8805,3.2
41.1802,-114.9156,3.1
41.1904,-114.8976,3.3
41.2447,-114.855,3.1
41.2205,-114.8634,3
41.0727,-114.9157,3.3
41.2131,-114.8404,3
41.2007,-114.8682,3.1
41.2005,-114.8658,3.2
41.1876,-114.8318,4.1
41.0931,-114.8877,4.1
41.1232,-114.9044,3
41.2674,-114.7581,3
41.107,-114.9566,3.4
41.0595,-114.9482,3.3
41.1855,-114.8363,3
41.1542,-114.844,3.3
41.1362,-114.8787,3
41.1961,-114.8839,4
41.1837,-114.856,3.4
38.5786,-118.4925,3.1
41.2705,-114.8374,3.1
41.2697,-114.8364,3.1
41.2417,-114.8068,3.2
33.3406667,-116.3995,3.02
41.1333,-114.8632,3.4
41.1404,-114.8617,3.2
41.1299,-114.9149,4
41.142,-114.9134,3
41.1316,-114.9045,3.3
41.2205,-114.7899,3
41.1978,-114.8239,3
41.0995,-114.8906,4.1
41.1141,-114.9093,3.1
41.1855,-114.8572,3
32.422,-115.3131667,3.62
41.1877,-114.8629,3.1
41.157,-114.8254,3
41.173,-114.9034,3
41.2282,-114.8421,3.2
32.6578333,-115.9553333,3.54
41.1229,-114.8847,4.1
40.8831667,-123.8646667,3.37
41.1652,-114.9167,3.1
41.1518,-114.8552,3
38.8196667,-122.81,3.99
41.1625,-114.8713,4.3
41.2718,-114.8435,3.3
32.4386667,-115.2916667,3.7
32.433,-115.3213333,3.1
41.1806,-114.9326,3
41.1156,-114.8956,3
41.1702,-114.9264,3
32.4038333,-115.268,3.28
41.1276,-114.9269,4.8
41.1127,-114.9042,3.8
32.405,-115.2873333,3.09
41.1766,-114.8931,3.1
41.1384,-114.9088,3
32.4176667,-115.281,3.09
32.446,-115.327,4.4
32.3901667,-115.2698333,4.58
32.421,-115.2853333,4.78
41.1222,-114.8879,3.8
41.114,-114.91,3.6
41.0987,-114.8706,3.5
41.1296,-114.9242,3.5
41.1184,-114.9225,3.7
41.1547,-114.9516,3
41.1553,-114.941,3.4
41.1663,-114.9216,3.5
41.1749,-114.9309,3.4
41.1809,-114.9296,3.6
41.1574,-114.9382,3
41.1484,-114.9223,3.2
41.1655,-114.9038,3.5
41.1581,-114.9544,3.5
41.1414,-114.9333,3.2
41.1554,-114.9288,3
41.1663,-114.9317,3.6
41.1058,-114.9473,3.2
41.1582,-114.9247,3.5
41.1199,-114.902,4.3
41.1072,-114.9226,3.2
41.1556,-114.9246,3.3
41.1472,-114.933,4.8
41.133,-114.9224,3.3
41.1401,-114.9195,3.5
41.1452,-114.8859,3.5
41.1449,-114.9307,3.3
41.1203,-114.9202,3
41.2021,-114.8266,3.3
41.1589,-114.9157,3.2
41.1756,-114.8246,3.9
41.1164,-114.9279,3.5
41.1372,-114.9205,3.5
41.1018,-114.9025,3.1
41.1118,-114.9004,3.2
41.147,-114.9057,3.1
41.1268,-114.9162,3.1
41.1447,-114.8969,3.3
41.1192,-114.9337,3.6
41.1287,-114.9182,3.8
41.1073,-114.8966,3.8
41.1594,-114.9126,3.3
41.205,-114.87,4.4
41.1951,-114.8299,3.6
41.1302,-114.8943,3.4
41.1634,-114.8482,3.4
41.1222,-114.9151,3.1
41.1395,-114.8624,3.2
41.1318,-114.9066,4.1
41.1334,-114.8793,3.5
41.1445,-114.8986,3
41.1265,-114.9167,3.5
41.1169,-114.9095,3.2
41.1471,-114.9133,3.4
41.137,-114.8398,5.1
41.134,-114.924,3.3
41.123,-114.841,3.4
41.1165,-114.9011,4.6
41.1444,-114.8721,5.9
32.42,-115.3048333,3.09
32.445,-115.2995,3.05
32.427,-115.2945,3.07
32.4268333,-115.3155,3.35
32.4261667,-115.3063333,4.83
32.442,-115.3025,3.05
32.4298333,-115.2913333,3.09
32.4293333,-115.3176667,3.15
32.3951667,-115.2923333,3.51
32.4325,-115.313,5.01
33.0216667,-118.9228333,3.2
36.5826667,-118.0331667,3.77
38.3967,-118.1933,3
35.9565,-117.7325,3.58
32.41,-115.296,3.1
32.4413333,-115.2986667,3.18
32.4155,-115.2893333,3.78
32.4555,-115.3066667,3.93
32.4323333,-115.3073333,3.37
32.424,-115.2871667,3.99
32.4301667,-115.3073333,3.02
32.4421667,-115.3011667,3.16
32.4388333,-115.3046667,3.25
32.4291667,-115.2945,3.3
32.4315,-115.2933333,3.56
32.413,-115.2891667,3.11
32.4268333,-115.291,3.25
32.3891667,-115.3188333,3.2
32.4323333,-115.3238333,3.1
32.4223333,-115.2838333,3.1
32.4541667,-115.2938333,3.31
32.4631667,-115.3058333,4.45
32.4425,-115.298,4.25
32.4385,-115.3166667,3.03
32.4343333,-115.2703333,3.22
32.4641667,-115.3038333,3.49
32.4433333,-115.3023333,3.08
32.3931667,-115.2976667,3.07
32.4266667,-115.29,3.27
32.4381667,-115.2905,4.04
32.4475,-115.3175,4.97
32.4288333,-115.2975,3.42
32.4553333,-115.2813333,3.28
32.4608333,-115.3053333,3.16
32.4541667,-115.3073333,3.16
32.4376667,-115.3081667,3.95
32.4475,-115.3141667,3.44
32.4128333,-115.267,3.28
32.4376667,-115.2958333,3.65
32.4065,-115.2471667,3.24
32.3271667,-115.2568333,5.1
32.402,-115.2695,3.26
38.2347,-118.3516,3.3
32.4245,-115.3178333,3.03
32.4078333,-115.3363333,3.32
32.4791667,-115.2953333,3.54
32.4145,-115.2958333,3.2
32.4453333,-115.2975,3.03
32.4116667,-115.2735,3
32.4708333,-115.293,3.56
32.4633333,-115.3076667,3.86
32.3595,-115.2773333,5.1
35.6581667,-121.0435,3.14
37.639,-122.4858333,3.12
38.2197,-117.8601,3.8
32.3735,-117.512,3.39
35.5011667,-120.783,3.07
36.0661667,-120.1848333,3.56
40.1755,-121.0185,3.22
39.3087,-119.9713,3.5
38.8133333,-122.8158333,3.21
32.652,-115.9525,3.44
40.141,-122.7658333,3.38
40.1776667,-122.7036667,4.7
40.1506667,-122.7566667,3.42
40.1523333,-122.759,3.43
40.1671667,-122.7593333,4.5
35.3461667,-118.5608333,3.04
35.3441667,-118.5541667,3.9
35.0668333,-113.8881667,3.18
